city,postal_code,ad_type,property_type,reference,title,publication_date,modification_date,new_property,rooms_quantity,bedrooms_quantity,price,surfaceArea,url
Toulouse,31100,buy,flat,2799-ELYADE,A vendre - Appartement T2 de 65.34m² à TOULOUSE ( 31 100),1970-01-01T00:00:00.000Z,2026-05-26T06:26:45.882Z,False,3,2,169950,65.38,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/netty-company40779suy-appt-4919
Toulouse,31500,buy,flat,2054,"Appartement Duplex T4, 85m² dernier étage, Guilheméry",1970-01-01T00:00:00.000Z,2026-06-18T06:27:00.987Z,False,4,2,374900,85.74,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/immo-facile-59161568
Toulouse,31300,buy,flat,312628232,Appartement,1970-01-01T00:00:00.000Z,2026-06-24T09:14:23.205Z,False,2,1,139000,48,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/adapt-immo-312628232
Toulouse,31200,buy,flat,1865343,Vente Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-06-05T03:21:48.873Z,False,3,2,115000,56,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/iad-france-1925359
Toulouse,31500,buy,programme,,Impérial,1970-01-01T00:00:00.000Z,2026-06-24T12:38:30.377Z,True,"[1, 4]",,"[183500, 548000]","[27.25, 91.92]","https://www.bienici.com/annonce/vente/toulouse/programme/[1, 4]pieces/bouygues-immobilier-363-231AB2"
Toulouse,31300,buy,programme,8564,COEUR ST CYP,1970-01-01T00:00:00.000Z,2026-06-03T08:45:17.763Z,True,"[3, 4]",,"[490000, 890000]","[79, 119]","https://www.bienici.com/annonce/vente/toulouse/programme/[3, 4]pieces/gedeon-31912293"
Toulouse,31000,buy,programme,C6_PARK_VIEW,PARK VIEW,1970-01-01T00:00:00.000Z,2026-05-20T22:45:13.406Z,True,"[2, 5]",,"[180900, 259900]","[40, 94]","https://www.bienici.com/annonce/vente/toulouse/programme/[2, 5]pieces/ubiflow-neuf-489362453"
Blagnac,31700,buy,flat,468,T4 bis en duplex dernier étage avec terrasse,1970-01-01T00:00:00.000Z,2026-06-19T12:59:09.599Z,False,4,3,299000,104,https://www.bienici.com/annonce/vente/blagnac/appartement/4pieces/hektor-LANNES2020-46694
Toulouse,31100,buy,flat,3117856268,Appartement,1970-01-01T00:00:00.000Z,2026-06-20T20:02:09.343Z,False,2,1,85600,49,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/adapt-immo-3117856268
Toulouse,31400,buy,flat,3107999396,Appartement,1970-01-01T00:00:00.000Z,2026-06-23T19:49:31.490Z,False,4,3,449000,95,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/adapt-immo-3107999396
Toulouse,31400,buy,programme,5288,TRESOR,1970-01-01T00:00:00.000Z,2026-06-15T09:00:26.123Z,True,"[2, 5]",,"[259000, 1027000]","[40, 140]","https://www.bienici.com/annonce/vente/toulouse/programme/[2, 5]pieces/gedeon-31834411"
Toulouse,31500,buy,flat,27383,,1970-01-01T00:00:00.000Z,2026-06-09T00:22:30.613Z,False,4,3,360000,105.44,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/century-21-202_432_27383
Toulouse,31100,buy,flat,DF250825,APPARTEMENT T4 DE 130M2 avec jardin et garage,1970-01-01T00:00:00.000Z,2026-06-23T20:40:13.838Z,False,4,3,230000,130,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/hektor-IntegralImmobilierCugnaux-29724
Launaguet,31140,buy,flat,BIC68-266,Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-06-07T05:31:42.499Z,False,3,2,151000,56.1,https://www.bienici.com/annonce/vente/launaguet/appartement/3pieces/cabinet-bedin-6-BIC68-266
Toulouse,31200,buy,flat,A4F8C71582EB4FAC,Résidence Seniors,1970-01-01T00:00:00.000Z,2026-06-24T11:53:38.692Z,False,2,1,134000,38,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag750949-482648036
Toulouse,31200,buy,programme,51561,"Toulouse - TVA 5,5% - du 2 au 4P - En travaux",1970-01-01T00:00:00.000Z,2026-06-24T06:13:47.211Z,True,"[2, 4]",,"[169479, 452701]","[36.23, 102.48]","https://www.bienici.com/annonce/vente/toulouse/programme/[2, 4]pieces/mgc-71548"
Toulouse,31100,buy,flat,2775-ELYADE,En exclusivité - A vendre - Appartement T3 de 62.19 m² à TOUL,1970-01-01T00:00:00.000Z,2026-06-24T13:28:27.055Z,False,3,2,245000,62.19,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/netty-company40779suy-appt-4855
Toulouse,31400,buy,programme,243343313,LE CLOS DE L'ORMEAU,1970-01-01T00:00:00.000Z,2026-06-11T18:24:28.798Z,True,5,,720000,140,https://www.bienici.com/annonce/vente/toulouse/programme/5pieces/mgc-243343313
Toulouse,31200,buy,flat,2834-ELYADE,En exclusivité - A vendre - Appartement T2 de 44.65 m² à TOLO,1970-01-01T00:00:00.000Z,2026-06-24T13:28:46.865Z,False,2,1,108000,44.65,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/netty-company40779suy-appt-4786
Toulouse,31000,buy,programme,,Altoria,1970-01-01T00:00:00.000Z,2026-06-24T10:42:35.189Z,True,"[2, 4]",,"[209100, 452200]","[40.51, 83.57]","https://www.bienici.com/annonce/vente/toulouse/programme/[2, 4]pieces/marignan-1124"
Toulouse,31000,buy,flat,439,Capitole - Appartement T5 de 160 m2 avec balcon,1970-01-01T00:00:00.000Z,2026-06-22T20:44:06.200Z,False,5,3,898000,160,https://www.bienici.com/annonce/vente/toulouse/appartement/5pieces/hektor-LANNES2020-46658
Toulouse,31000,buy,flat,257309_1,MATABIAU - T4 92 m² LUMINEUX -  2 BALCONS -,1970-01-01T00:00:00.000Z,2026-06-24T13:10:20.840Z,False,4,3,365000,92,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/ag311656-475189013
Toulouse,31500,buy,flat,TCAP-3DA-QE9,"Toulouse – La Roseraie : Grand T3/4 rénové avec jardin, au calme absolu et son parking privatif",1970-01-01T00:00:00.000Z,2026-05-27T09:04:25.669Z,False,4,3,310000,92,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/ag314213-474864974
Toulouse,31000,buy,flat,2003937,Vente Studio 1 pièce,1970-01-01T00:00:00.000Z,2026-06-12T03:35:37.054Z,False,1,0,129000,20,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/iad-france-1842275
Toulouse,31200,buy,flat,5439,"A VENDRE - Toulouse Croix Daurade - Appartement T3 duplex, dernier étage, balcon et parking",1970-01-01T00:00:00.000Z,2026-06-22T16:38:05.893Z,False,3,2,176850,73.42,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/nestenn-1-99939215797
Toulouse,31200,buy,flat,1631,JOLI T3 31200 TOULOUSE,1970-01-01T00:00:00.000Z,2026-05-30T19:09:16.797Z,False,3,2,184000,59.82,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/hektor-ESCUDERO-8279
Toulouse,31500,buy,programme,,LE CAMPUS MYJOLIMONT,1970-01-01T00:00:00.000Z,2026-06-24T12:29:04.511Z,True,1,,"[117037, 173963]","[17.95, 25.8]",https://www.bienici.com/annonce/vente/toulouse/programme/1pieces/nexity-3-0049__49099
Fonsorbes,31470,buy,programme,,DOMAINE DES SORBIERS (31),1970-01-01T00:00:00.000Z,2026-06-24T12:29:41.768Z,True,3,,175000,57.91,https://www.bienici.com/annonce/vente/fonsorbes/programme/3pieces/nexity-3-0021__42016_01
Toulouse,31400,buy,flat,2731-ELYADE,En exclusivité - A vendre - Appartement T2 de 40.12m² à TOULO,1970-01-01T00:00:00.000Z,2026-06-24T13:28:42.055Z,False,2,1,192500,40.12,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/netty-company40779suy-appt-4574
Toulouse,31200,buy,flat,23-DONA,Appartement T3 - Toulouse - Lalande,1970-01-01T00:00:00.000Z,2026-06-18T19:56:38.167Z,False,3,2,140000,57.41,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/netty-company41053fpu-appt-1922
Toulouse,31200,buy,flat,2835-ELYADE,En exclusivité - A vendre - Appartement T2 de 39.94 m² à TOUL,1970-01-01T00:00:00.000Z,2026-06-24T13:28:27.159Z,False,2,1,100000,39.94,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/netty-company40779suy-appt-4515
Auzeville-Tolosane,31320,buy,programme,,Terra Alta,1970-01-01T00:00:00.000Z,2026-06-24T10:40:38.231Z,True,"[2, 4]",,"[195000, 354000]","[40.42, 82.04]","https://www.bienici.com/annonce/vente/auzeville-tolosane/programme/[2, 4]pieces/marignan-1218"
Toulouse,31200,buy,flat,3117851276,Appartement,1970-01-01T00:00:00.000Z,2026-06-07T19:07:31.064Z,False,2,1,130000,46,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/adapt-immo-3117851276
Blagnac,31700,buy,programme,00783,Voltige,1970-01-01T00:00:00.000Z,2026-06-22T18:32:55.118Z,True,"[2, 5]",,"[234900, 534900]","[41.73, 93.76]","https://www.bienici.com/annonce/vente/blagnac/programme/[2, 5]pieces/mgc-238791181"
Toulouse,31400,buy,programme,DEMOISELLES,Villa Demoiselles,1970-01-01T00:00:00.000Z,2026-06-19T18:26:57.303Z,True,"[3, 4]",,"[495000, 990000]","[80.06, 122.97]","https://www.bienici.com/annonce/vente/toulouse/programme/[3, 4]pieces/mgc-DEMOISELLES"
Toulouse,31100,buy,programme,,Le Clos d'Alembert,1970-01-01T00:00:00.000Z,2026-06-24T10:42:30.938Z,True,"[2, 4]",,"[209600, 365500]","[42.64, 79.89]","https://www.bienici.com/annonce/vente/toulouse/programme/[2, 4]pieces/marignan-1128"
Toulouse,31200,buy,programme,131,APOSTROPHE,1970-01-01T00:00:00.000Z,2026-06-18T15:37:09.565Z,True,"[2, 4]",,"[125000, 219000]","[43.28, 76.56]","https://www.bienici.com/annonce/vente/toulouse/programme/[2, 4]pieces/o2-promotion-pi-3101ep131"
Castelginest,31780,buy,programme,708969778,Quercia,1970-01-01T00:00:00.000Z,2026-06-17T06:10:27.798Z,True,"[3, 4]",,"[259000, 310000]","[67.13, 80.08]","https://www.bienici.com/annonce/vente/castelginest/programme/[3, 4]pieces/mgc-234516305"
Tournefeuille,31170,buy,programme,54335,ALLEE DE MARIE-T,1970-01-01T00:00:00.000Z,2026-06-20T02:01:57.698Z,True,"[2, 3]",,"[206000, None]","[42.15, None]","https://www.bienici.com/annonce/vente/tournefeuille/programme/[2, 3]pieces/mki-54335"
Auzeville-Tolosane,31320,buy,programme,AUZ156,GAIA,1970-01-01T00:00:00.000Z,2026-06-03T08:45:17.573Z,True,"[3, 5]",,"[270000, 495000]","[67, 109]","https://www.bienici.com/annonce/vente/auzeville-tolosane/programme/[3, 5]pieces/gedeon-30015777"
Toulouse,31200,buy,flat,312623907,Appartement,1970-01-01T00:00:00.000Z,2026-06-19T10:58:42.855Z,False,2,1,99500,47,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/adapt-immo-312623907
Toulouse,31200,buy,programme,28454,New Deal,1970-01-01T00:00:00.000Z,2026-06-04T22:32:21.826Z,True,"[2, 3]",,"[186383, 298917]","[39, 77]","https://www.bienici.com/annonce/vente/toulouse/programme/[2, 3]pieces/ubiflow-neuf-370425414"
Escalquens,31750,buy,programme,28540,L'Isatis,1970-01-01T00:00:00.000Z,2026-06-15T22:27:49.313Z,True,"[2, 5]",,"[195000, 409000]","[41, 100]","https://www.bienici.com/annonce/vente/escalquens/programme/[2, 5]pieces/ubiflow-neuf-372473961"
Toulouse,31300,buy,programme,,TERRE D'ENVOL,1970-01-01T00:00:00.000Z,2026-06-24T12:18:02.479Z,True,"[1, 4]",,"[138800, 315000]","[20.92, 81.42]","https://www.bienici.com/annonce/vente/toulouse/programme/[1, 4]pieces/demathieu-bard-immobilier-PR8B001-CI"
Toulouse,31000,buy,flat,272,T2 rénové quartier marengo Jean Jaures,1970-01-01T00:00:00.000Z,2026-06-04T10:33:34.352Z,False,2,1,210000,52,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/hektor-LANNES2020-46134
Toulouse,31200,buy,programme,265342cc-e0f7-4a6e-bfba-0fa0551c0258,"Nature & sens tva 5,5%",1970-01-01T00:00:00.000Z,2026-06-21T06:06:50.680Z,True,"[1, 2]",,"[202208.32, 214295.83]","[39.92, 42.25]","https://www.bienici.com/annonce/vente/toulouse/programme/[1, 2]pieces/mgc-223830695"
Montrabé,31850,buy,programme,54056,DOMAINE DU ROUVRE,1970-01-01T00:00:00.000Z,2026-06-23T02:02:03.094Z,True,4,,"[329000, None]","[83.67, None]",https://www.bienici.com/annonce/vente/montrabe/programme/4pieces/mki-54056
Plaisance-du-Touch,31830,buy,flat,5611,A VENDRE -  Plaisance du Touch- Plein centre - Appartement T4 avec terrasse et 3 parkings,1970-01-01T00:00:00.000Z,2026-06-22T16:38:06.252Z,False,4,3,349000,87.21,https://www.bienici.com/annonce/vente/plaisance-du-touch/appartement/4pieces/nestenn-1-99938645138
Toulouse,31000,buy,programme,,Allée Gloria,1970-01-01T00:00:00.000Z,2026-06-24T10:46:05.735Z,True,"[2, 4]",,"[274300, 557200]","[43.15, 87.61]","https://www.bienici.com/annonce/vente/toulouse/programme/[2, 4]pieces/marignan-224"
Toulouse,31400,buy,programme,577981058,TRESAUR,1970-01-01T00:00:00.000Z,2026-06-23T06:12:44.229Z,True,"[2, 5]",,"[259000, 1069000]","[39.62, 125.64]","https://www.bienici.com/annonce/vente/toulouse/programme/[2, 5]pieces/mgc-220178519"
Pibrac,31820,buy,programme,,PASEO,1970-01-01T00:00:00.000Z,2026-06-24T10:01:54.237Z,True,3,,"[222000, 232000]","[65.47, 66.42]",https://www.bienici.com/annonce/vente/pibrac/programme/3pieces/urbis-184231U33
Quint-Fonsegrives,31130,buy,programme,,HARMONIE,1970-01-01T00:00:00.000Z,2026-06-24T10:02:03.409Z,True,"[1, 4]",,"[133000, 469000]","[26.5, 117.2]","https://www.bienici.com/annonce/vente/quint-fonsegrives/programme/[1, 4]pieces/urbis-184231U45"
Toulouse,31400,buy,programme,53462,BOIS DE NAGOYA,1970-01-01T00:00:00.000Z,2026-06-11T02:01:57.164Z,True,"[2, 5]",,"[232000, None]","[46.61, None]","https://www.bienici.com/annonce/vente/toulouse/programme/[2, 5]pieces/mki-53462"
Toulouse,31400,buy,programme,53454,SUZAN GARDEN,1970-01-01T00:00:00.000Z,2026-06-06T02:00:12.513Z,True,4,,"[455000, None]","[84.45, None]",https://www.bienici.com/annonce/vente/toulouse/programme/4pieces/mki-53454
Toulouse,31000,buy,programme,62331,Le Parc - Résidence Seniors,1970-01-01T00:00:00.000Z,2026-06-23T13:08:25.224Z,True,"[1, 3]",,"[148600, 320100]","[20.11, 56.84]","https://www.bienici.com/annonce/vente/toulouse/programme/[1, 3]pieces/mgc-189756344"
Toulouse,31300,buy,programme,52920,COEUR ARZAC,1970-01-01T00:00:00.000Z,2026-06-24T02:01:57.908Z,True,"[3, 4]",,"[515000, None]","[78.63, None]","https://www.bienici.com/annonce/vente/toulouse/programme/[3, 4]pieces/mki-52920"
Toulouse,31100,buy,flat,437,"Rare ! Dans une Toulousaine, appartement T3, avec deux grand",1970-01-01T00:00:00.000Z,2026-06-04T08:03:13.042Z,False,3,2,236000,75,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/hektor-ACTIMO-267
Toulouse,31100,buy,flat,6057,- LAFAOURETTE - MERMOZ -,1970-01-01T00:00:00.000Z,2026-06-21T13:50:34.510Z,False,4,3,124000,62.78,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/guy-hoquet-immo-facile-5502439
Toulouse,31100,buy,flat,2044618,Vente Appartement 4 pièces,1970-01-01T00:00:00.000Z,2026-06-09T11:21:42.684Z,False,4,3,139000,72.5,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/iad-france-942564
Toulouse,31500,buy,flat,2045207,Vente Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-06-23T14:46:39.251Z,False,3,2,220000,65,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/iad-france-943204
Toulouse,31000,buy,flat,2044480,Vente Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-06-08T19:11:33.518Z,False,3,2,310000,56,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/iad-france-942310
Toulouse,31000,buy,flat,2036669,Vente Appartement 1 pièce,1970-01-01T00:00:00.000Z,2026-06-15T11:13:02.549Z,False,1,,134000,26.55,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/iad-france-933356
Toulouse,31400,buy,programme,,Vert Eden,1970-01-01T00:00:00.000Z,2026-06-24T11:37:55.186Z,True,3,,"[261400, None]","[68.14, 68.27]",https://www.bienici.com/annonce/vente/toulouse/programme/3pieces/les-nouveaux-constructeurs-2248
Toulouse,31400,buy,flat,2025488,Vente Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-06-14T19:05:35.824Z,False,3,2,223000,62.48,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/iad-france-921298
Toulouse,31500,buy,flat,2022805,Vente Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-06-18T19:13:26.569Z,False,3,2,198000,59.65,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/iad-france-915316
Toulouse,31500,buy,flat,2026072,Vente Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-06-19T19:11:36.682Z,False,3,2,250000,66.35,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/iad-france-918371
Toulouse,31500,buy,flat,2020034,Vente Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-06-01T19:20:49.970Z,False,3,2,239000,76,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/iad-france-915307
Toulouse,31200,buy,flat,2005390,Vente Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-06-20T21:09:48.195Z,False,3,1,125000,60,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/iad-france-882035
Toulouse,31000,buy,flat,2014128,Vente Appartement 2 pièces,1970-01-01T00:00:00.000Z,2026-06-05T14:19:19.384Z,False,2,1,249000,53,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/iad-france-873920
Toulouse,31500,buy,flat,1991557,Vente Appartement 2 pièces,1970-01-01T00:00:00.000Z,2026-06-24T11:36:17.757Z,False,2,1,174000,46,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/iad-france-866466
Toulouse,31400,buy,flat,2013997,Vente Appartement 2 pièces,1970-01-01T00:00:00.000Z,2026-06-09T19:20:03.535Z,False,2,1,160000,43.6,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/iad-france-864693
Toulouse,31500,buy,flat,1984230,Vente Appartement 2 pièces,1970-01-01T00:00:00.000Z,2026-06-05T10:54:38.523Z,False,2,1,219000,45.8,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/iad-france-858958
Toulouse,31300,buy,flat,Homki_cbjhj_2,"Appartement T5 de 95 m2 à Toulouse 31300, Allée d'Ancely",2026-06-24T13:45:35.656Z,2026-06-24T13:45:35.656Z,False,5,4,217000,95,https://www.bienici.com/annonce/vente/toulouse/appartement/5pieces/ag133861-537509375
Toulouse,31000,buy,flat,AA13923,"T3 Bis rénové au dernier étage, clim – Quartier des Châlets",2026-06-24T10:40:46.136Z,2026-06-24T10:40:46.136Z,False,4,2,350300,,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/ag310791-537481469
Toulouse,31200,buy,flat,LJWK1683_1,Exceptionnel appartement-maison sur le toit 5 pièces avec terrasse et double garage – Résidence contemporaine 2020 sous décennale Eglise des Minimes,2026-06-24T09:35:13.602Z,2026-06-24T10:40:37.648Z,False,5,4,600000,121,https://www.bienici.com/annonce/vente/toulouse/appartement/5pieces/ag315078-537471773
Toulouse,31400,buy,flat,430,Appartement Toulouse 1 pièce(s) 17 m2,2026-06-24T09:28:10.972Z,2026-06-24T12:27:57.694Z,False,1,,109000,17,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/immo-facile-60846897
Seilh,31840,buy,flat,2058128,Vente Appartement 3 pièces,2026-06-23T19:57:21.349Z,2026-06-23T19:57:21.349Z,False,3,2,209000,68,https://www.bienici.com/annonce/vente/seilh/appartement/3pieces/iad-france-957441
Toulouse,31200,buy,flat,3109654664,Appartement,2026-06-23T19:49:32.055Z,2026-06-23T19:49:32.055Z,False,4,3,178000,87,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/adapt-immo-3109654664
Toulouse,31400,buy,flat,85002126138,Appartement,2026-06-23T18:18:13.210Z,2026-06-23T18:18:13.210Z,False,2,1,214000,56,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/adapt-immo-85002126138
Toulouse,31400,buy,flat,59-DONA,T2 - Toulouse - Port St-Sauveur,2026-06-23T18:00:52.657Z,2026-06-24T13:28:01.776Z,False,2,1,155000,32.64,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/netty-company41053fpu-appt-1955
Saint-Gaudens,31800,buy,flat,2056622,Vente Appartement 2 pièces,2026-06-23T17:56:06.258Z,2026-06-24T10:31:54.592Z,False,2,1,79500,59.5,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/2pieces/iad-france-952205
Toulouse,31400,buy,flat,IBUD2703,"Saouzelong - Grand 2 Pièces lumineux et calme avec balcon, parking libre",2026-06-23T17:44:20.341Z,2026-06-24T05:03:11.334Z,False,2,1,184000,56,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag315077-537362231
Toulouse,31300,buy,flat,194-PDT,"A VENDRE - TOULOUSE CASSELARDIT - Appartement 2 pièces de 56m² avec balcon, cellier et parking",2026-06-23T14:25:03.084Z,2026-06-23T14:25:03.084Z,False,2,1,155000,56.13,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/nestenn-1-99939608745
Toulouse,31500,buy,flat,T3.CAMILLEPUJOL,Appartement / Maison T3 avenue Camille Pujol 91m2,2026-06-23T12:35:25.476Z,2026-06-23T12:35:25.476Z,False,3,2,495000,91.06,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/immo-facile-60845027
Toulouse,31500,buy,flat,456224GJY,"Roseraie  - T4 de 81 m² avec terrasse de 20 m², piscine et 2 places boxés",2026-06-23T10:58:58.758Z,2026-06-24T11:02:29.426Z,False,4,3,250000,81,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/ag440414-537291353
Toulouse,31300,buy,flat,Homki_cbeac_3,"Appartement T2 de 40 m2 à Toulouse 31300, Allées Charles de Fitte",2026-06-23T08:11:42.018Z,2026-06-23T08:11:42.018Z,False,2,1,249000,40,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag133861-537276293
Toulouse,31400,buy,flat,5426,Toulouse RANGUEIL 31400- Facs- A vendre appartement T1 - IDEAL INVESTISSEUR - parking,2026-06-22T18:23:13.857Z,2026-06-24T12:50:39.210Z,False,1,,115000,26,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/nestenn-1-99939608067
Toulouse,31300,buy,flat,RLID5153,Bourrassol - Appartement 5 pièces en dernier étage - Balcons - Cave - Parking,2026-06-22T15:47:46.266Z,2026-06-24T10:40:37.741Z,False,5,4,217000,82,https://www.bienici.com/annonce/vente/toulouse/appartement/5pieces/ag315078-537154001
Toulouse,31200,buy,flat,1677223,Appartement clefs en main sans travaux,2026-06-22T12:34:49.283Z,2026-06-23T19:25:43.768Z,False,4,3,265000,80,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/safti-1-1677223
Toulouse,31300,buy,flat,NG12683,Toulouse SAINT CYPRIEN STUDIO,2026-06-22T12:26:25.118Z,2026-06-24T10:40:49.108Z,False,1,0,139000,19,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag310791-537129344
Toulouse,31200,buy,flat,2022643,En exclusivité ! Découvrez cet appartement T3 de 59 m2 situé,2026-06-22T09:53:26.718Z,2026-06-22T09:53:26.718Z,False,3,2,156600,59,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/hektor-serenityimmo-9875
Toulouse,31200,buy,flat,2054180,Vente Appartement 2 pièces,2026-06-21T12:56:04.554Z,2026-06-21T12:56:04.554Z,False,2,1,99500,31.59,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/iad-france-953267
Toulouse,31100,buy,flat,Homki_cbibd_1,"Appartement T2 de 45 m2 à Toulouse 31100, Allée de Bellefontaine",2026-06-21T10:58:20.830Z,2026-06-21T10:58:20.830Z,False,2,1,85900,45,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag133861-536983433
Toulouse,31200,buy,flat,30314,,2026-06-21T00:18:11.692Z,2026-06-21T00:18:11.692Z,False,3,2,185000,60.65,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/century-21-202_3118_30314
Toulouse,31500,buy,flat,TB13941,T4 92m2 + Jardin 100m2 et Patio Calme absolu - MARENGO,2026-06-20T15:48:46.758Z,2026-06-20T15:48:46.758Z,False,4,3,488000,92,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/ag310791-536905376
Toulouse,31500,buy,flat,SL13901,T3,2026-06-20T06:36:41.308Z,2026-06-22T11:20:22.846Z,False,3,,216000,71,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag310791-536850470
Toulouse,31000,buy,flat,13939,Duplex/Triplex,2026-06-19T16:56:37.848Z,2026-06-19T16:56:37.848Z,False,2,1,292000,45,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag310791-536729180
Toulouse,31000,buy,flat,39422-ADNFAMILY,Appartement indépendant type maison de ville contemporaine T5 d,2026-06-19T16:28:14.557Z,2026-06-23T12:47:12.777Z,False,4,4,675000,160,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/netty-company50803nxm-appt-3203
Toulouse,31000,buy,flat,VA2313-LSAKA,Appartement rénové - Terrasse,2026-06-19T16:17:46.194Z,2026-06-20T05:08:42.934Z,False,4,3,395000,80.15,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/netty-company55406bzw-appt-2313
Toulouse,31000,prestige,flat,TO-PER-11159,Toulouse Carmes Appartement d'exception 4 pièces avec ascenseur,2026-06-19T16:06:48.342Z,2026-06-24T12:22:11.091Z,False,4,3,615000,105,https://www.bienici.com/annonce/vente de prestige/toulouse/appartement/4pieces/square-habitat-immo-facile-43280336
Toulouse,31500,buy,flat,7674399,Appartement T3 de 60 m² – Toulouse COTE PAVEE – Idéal investissement locatif avec balcon et parking,2026-06-19T15:44:13.419Z,2026-06-19T15:44:13.419Z,False,3,2,239900,60,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag310791-536716685
Toulouse,31300,buy,flat,SGNF7076,"Coeur Patte'Oie - Coup de cœur assuré – Grand 3 pièces rénové avec goût, dernier étage, terrasse & parking",2026-06-19T15:44:03.742Z,2026-06-24T10:40:37.729Z,False,3,2,296000,78,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag315078-536719433
Toulouse,31000,prestige,flat,4473,Appartement Toulouse 3 pièces de 70 m2 - Toulouse centre,2026-06-19T14:51:07.723Z,2026-06-20T10:58:16.037Z,False,3,2,315000,70,https://www.bienici.com/annonce/vente de prestige/toulouse/appartement/3pieces/era-2-60472282
Toulouse,31400,buy,flat,PP-13934,INVESTISSEMENT LMNP – STUDIO ÉTUDIANT IDÉALEMENT SITUÉ À TOULOUSE RANGUEIL,2026-06-19T13:42:53.528Z,2026-06-19T13:42:53.528Z,False,1,0,59000,19,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag310791-536694326
