city,postal_code,ad_type,property_type,reference,title,publication_date,modification_date,new_property,rooms_quantity,bedrooms_quantity,price,surfaceArea,url
Portet-sur-Garonne,31120,buy,flat,1579164,Appartement T2 Bis,1970-01-01T00:00:00.000Z,2026-03-30T05:43:23.929Z,False,3,1,82000,44,https://www.bienici.com/annonce/vente/portet-sur-garonne/appartement/3pieces/safti-1-1579164
Grenade,31330,buy,flat,TO-FRO-10555,Appartement Grenade 2 pièce(s) 42 m2,1970-01-01T00:00:00.000Z,2026-03-30T06:08:55.842Z,False,2,1,99000,42,https://www.bienici.com/annonce/vente/grenade/appartement/2pieces/square-habitat-immo-facile-43255613
Toulouse,31100,buy,flat,1910001,Vente Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-03-24T19:58:25.165Z,False,3,2,89000,78,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/iad-france-1972039
Saint-Gaudens,31800,buy,flat,VA5842-18-HOMEKARE,Appartement Super état !,1970-01-01T00:00:00.000Z,2026-04-17T20:14:11.904Z,False,2,1,79000,45,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/2pieces/netty-company35153qdg-appt-5842
Toulouse,31100,buy,flat,8761,Toulouse / Mermoz,1970-01-01T00:00:00.000Z,2026-03-27T18:51:19.496Z,False,2,1,89500,46.03,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/apimo-86515010
Toulouse,31100,buy,flat,2522,T3 CEPIERE BAGATELLE,1970-01-01T00:00:00.000Z,2026-03-29T00:09:21.414Z,False,3,2,87000,73.29,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/apimo-86514855
Toulouse,31200,buy,flat,V100007698,T2 Toulouse- 31200 la vache,1970-01-01T00:00:00.000Z,2026-04-05T23:49:29.801Z,False,2,1,99900,33,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/hektor-eureka_31-7698
Revel,31250,buy,flat,7253650,"T2 bis de 55m² à Revel avec balcon et parking privatif, investissement sécurisé et rendement immédiat",1970-01-01T00:00:00.000Z,2026-03-29T22:33:34.858Z,False,3,1,87000,54,https://www.bienici.com/annonce/vente/revel/appartement/3pieces/ag310791-503169800
Toulouse,31000,buy,flat,00693714,"Studio de 19,23m2 proche de l'université des sciences sociales",1970-01-01T00:00:00.000Z,2026-04-09T10:41:00.382Z,False,1,0,79000,19,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag313897-502596944
Plaisance-du-Touch,31830,buy,flat,5553,A VENDRE  - PLAISANCE DU TOUCH - Studio de 24m2 - situé plein centre,1970-01-01T00:00:00.000Z,2026-04-16T18:17:15.045Z,False,1,,85000,25,https://www.bienici.com/annonce/vente/plaisance-du-touch/appartement/1pieces/nestenn-1-99939371429
Castelginest,31780,buy,flat,1570994,Studio loué – Investissement clé en main !,1970-01-01T00:00:00.000Z,2026-04-06T05:56:56.309Z,False,1,,95000,26,https://www.bienici.com/annonce/vente/castelginest/appartement/1pieces/safti-1-1570994
Saint-Alban,31140,buy,flat,1642,T2 SAINT ALBAN,1970-01-01T00:00:00.000Z,2026-03-27T05:02:38.067Z,False,2,1,97000,36.59,https://www.bienici.com/annonce/vente/saint-alban/appartement/2pieces/hektor-ESCUDERO-8343
Auzeville-Tolosane,31320,buy,flat,2728-ELYADE,A vendre - Appartement T1 de 19.74 m² à AUZEVILLE TOLOSANE(313,1970-01-01T00:00:00.000Z,2026-04-17T20:08:43.498Z,False,1,,85950,19.74,https://www.bienici.com/annonce/vente/auzeville-tolosane/appartement/1pieces/netty-company40779suy-appt-5147
Balma,31130,buy,flat,5203-balma-lp-servic,La Tourmaline -31- - Etudiants - LP SERVICES,1970-01-01T00:00:00.000Z,2026-03-20T10:16:24.777Z,False,1,,78880,27,https://www.bienici.com/annonce/vente/balma/appartement/1pieces/ag921903-500974280
Bessières,31660,buy,house,V170029679,Maison T2,1970-01-01T00:00:00.000Z,2026-03-13T15:58:14.243Z,False,2,1,91800,36,https://www.bienici.com/annonce/vente/bessieres/maison/2pieces/hektor-3jimmo-31530-29679
Toulouse,31200,buy,flat,340933841981,Appartement à vendre 2 pièces LAUNAGUET (31),1970-01-01T00:00:00.000Z,2026-04-05T21:14:24.155Z,False,2,1,96743,40,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag340369-500348654
Martres-Tolosane,31220,buy,house,2600,Centre ville de Martres Tolosane,1970-01-01T00:00:00.000Z,2026-04-03T09:44:56.667Z,False,3,2,87200,80,https://www.bienici.com/annonce/vente/martres-tolosane/maison/3pieces/hektor-commingesimmo-712
Le Fousseret,31430,buy,house,1564329,**IMMEUBLE – HYPERCENTRE DU FOUSSERET – 79 000 €,1970-01-01T00:00:00.000Z,2026-03-29T05:53:56.703Z,False,5,4,79000,117,https://www.bienici.com/annonce/vente/le-fousseret/maison/5pieces/safti-1-1564329
Aucamville,31140,buy,flat,1892224,Vente Appartement 1 pièce,1970-01-01T00:00:00.000Z,2026-04-13T14:36:48.108Z,False,1,,90000,26,https://www.bienici.com/annonce/vente/aucamville/appartement/1pieces/iad-france-1953211
Toulouse,31100,buy,flat,00729009,INVESTISSEURS - TOULOUSE - 31100 - APPARTEMENT T2 - 88 000 €,1970-01-01T00:00:00.000Z,2026-04-10T12:42:10.871Z,False,2,1,88000,42,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag311906-499187183
Labarthe-Inard,31800,buy,house,340932749970,Maison à vendre 5 pièces 120m2 à LABARTHE INARD (31) avec Jardin,1970-01-01T00:00:00.000Z,2026-04-09T04:26:08.678Z,False,5,3,82000,120,https://www.bienici.com/annonce/vente/labarthe-inard/maison/5pieces/ag340369-498412385
Toulouse,31100,buy,flat,1871805,Vente Appartement 1 pièce,1970-01-01T00:00:00.000Z,2026-04-10T11:05:59.601Z,False,1,,85000,25,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/iad-france-1932020
Auzeville-Tolosane,31320,buy,flat,3008,TOULOUZE / AUZEVILLE: POUR INVESTISSEUR STUDIO LOUÉ LMNP DAN,1970-01-01T00:00:00.000Z,2026-03-22T09:26:10.027Z,False,1,,85000,18,https://www.bienici.com/annonce/vente/auzeville-tolosane/appartement/1pieces/hektor-libertynancy-12537
Bagnères-de-Luchon,31110,buy,flat,,Appartement T3 à deux pas des Allées d’Étigny,1970-01-01T00:00:00.000Z,2026-04-13T18:41:14.546Z,False,3,2,89000,52.7,https://www.bienici.com/annonce/vente/bagneres-de-luchon/appartement/3pieces/apimo-86361473
Bagnères-de-Luchon,31110,buy,flat,1857949,Vente Studio 1 pièce,1970-01-01T00:00:00.000Z,2026-03-31T10:59:32.175Z,False,1,0,63900,27,https://www.bienici.com/annonce/vente/bagneres-de-luchon/appartement/1pieces/iad-france-1917778
Toulouse,31000,buy,flat,b_6959,"** Studio meublé de 21 m2 à MONTAUDRAN, idéal investisseurs **",1970-01-01T00:00:00.000Z,2026-04-09T15:28:38.621Z,False,1,0,74000,21,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag313810-490868753
Toulouse,31200,buy,flat,3117857553,Appartement en rez-de-jardin,1970-01-01T00:00:00.000Z,2026-04-10T20:07:39.011Z,False,1,,92200,25,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/adapt-immo-3117857553
Saint-Gaudens,31800,buy,flat,300407,T2 lumineux en rez-de-chaussée dans une résidence,1970-01-01T00:00:00.000Z,2026-04-06T05:01:26.633Z,False,2,1,34500,42,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/2pieces/ag311656-489923633
Toulouse,31100,buy,flat,373,Appartement T2 rez de chausée Saint Simon,1970-01-01T00:00:00.000Z,2026-03-23T10:08:14.087Z,False,2,1,96000,40.73,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/hektor-SETFIMMOBILIER2022-33053
Cornebarrieu,31700,buy,flat,302605,BAISSE DE PRIX - Spécial investisseurs - T2 meublé et parking en résidence gérée,1970-01-01T00:00:00.000Z,2026-03-23T21:12:14.901Z,False,2,1,66500,34,https://www.bienici.com/annonce/vente/cornebarrieu/appartement/2pieces/ag311656-488431856
Toulouse,31300,buy,flat,86193308,A vendre studio meublé TOULOUSE,1970-01-01T00:00:00.000Z,2026-04-14T13:57:33.814Z,False,1,0,67000,20.15,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/apimo-86193308
Toulouse,31300,buy,flat,1834301,Vente Appartement 1 pièce,1970-01-01T00:00:00.000Z,2026-04-15T11:21:22.559Z,False,1,,65000,18,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/iad-france-1893811
Saint-Gaudens,31800,investment,flat,311581152,Appartement en résidence,1970-01-01T00:00:00.000Z,2026-04-02T05:01:50.505Z,False,3,2,74000,49,https://www.bienici.com/annonce/produit d'investissement/saint-gaudens/appartement/3pieces/adapt-immo-311581152
Bagnères-de-Luchon,31110,buy,flat,SL-A37920CMC31,"Appartement 2 pièce(s), BAGNÈRES-DE-LUCHON",1970-01-01T00:00:00.000Z,2026-04-05T11:07:04.759Z,False,2,1,99000,41.91,https://www.bienici.com/annonce/vente/bagneres-de-luchon/appartement/2pieces/legget-PRONW5QYN3HB
Saint-Gaudens,31800,buy,flat,311581157,Appartement,1970-01-01T00:00:00.000Z,2026-03-31T14:59:39.584Z,False,4,3,89000,81,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/4pieces/adapt-immo-311581157
Saint-Jean,31240,buy,flat,GYJ5-JVO-900,SAINT JEAN CENTRE : Appartement T1 : Les villages d'Or,1970-01-01T00:00:00.000Z,2026-04-07T16:56:28.263Z,False,1,,79000,27,https://www.bienici.com/annonce/vente/saint-jean/appartement/1pieces/ag314200-475059398
Montréjeau,31210,buy,house,340934178313,Affaire à saisir: Immeuble avec Local commercial  MONTREJEAU (31) surface totale 363 m2 RDC + 2 étages et 1 studio,1970-01-01T00:00:00.000Z,2026-04-13T13:38:47.117Z,False,12,,98550,363,https://www.bienici.com/annonce/vente/montrejeau/maison/12pieces/ag340369-471950603
Saint-Jean,31240,buy,flat,85002117002,Appartement,1970-01-01T00:00:00.000Z,2026-04-06T18:13:35.524Z,False,2,1,94800,38,https://www.bienici.com/annonce/vente/saint-jean/appartement/2pieces/adapt-immo-85002117002
Toulouse,31300,buy,flat,419,Investisseurs LMNP // Appartement Toulouse 1 pièce(s) 20 m² environ,1970-01-01T00:00:00.000Z,2026-04-08T05:57:18.663Z,False,1,,74520,20.18,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/immo-facile-58346696
Cornebarrieu,31700,buy,flat,TAPP938441,,1970-01-01T00:00:00.000Z,2026-04-16T05:12:39.474Z,False,1,0,56000,23,https://www.bienici.com/annonce/vente/cornebarrieu/appartement/1pieces/citya-immobilier-20490-TAPP938441
Saint-Gaudens,31800,buy,flat,85441853,Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-03-25T11:48:49.249Z,False,3,,69000,57,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/3pieces/apimo-85441853
Montréjeau,31210,buy,flat,85425617,Appartement 3 pièces à l'hôtel du parc,1970-01-01T00:00:00.000Z,2026-03-27T23:59:10.416Z,False,3,2,46000,57.5,https://www.bienici.com/annonce/vente/montrejeau/appartement/3pieces/apimo-85425617
Melles,31440,buy,house,VM271-BONNETIMMO,Maison à vendre Melles,1970-01-01T00:00:00.000Z,2026-04-17T20:07:33.477Z,False,8,4,85000,160,https://www.bienici.com/annonce/vente/melles/maison/8pieces/netty-company50577qqo-house-271
Toulouse,31500,buy,flat,A2718-1-2,TOULOUSE - PROCHE CANAL,1970-01-01T00:00:00.000Z,2026-03-25T19:08:14.025Z,False,1,,99000,22.25,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/hektor-leserviceimmo-3142
Saint-Gaudens,31800,buy,flat,85172634,Appartement 4 pièces,1970-01-01T00:00:00.000Z,2026-03-21T10:40:28.059Z,False,4,3,79000,78.5,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/4pieces/apimo-85172634
Miramont-de-Comminges,31800,buy,house,14394,,1970-01-01T00:00:00.000Z,2026-04-13T00:37:58.890Z,False,3,,10500,57.34,https://www.bienici.com/annonce/vente/miramont-de-comminges/maison/3pieces/century-21-202_2518_14394
Saint-Béat,31440,buy,house,SL-A18035LCA31,"Maison 10 pièce(s), SAINT-BÉAT-LEZ",1970-01-01T00:00:00.000Z,2026-04-14T11:10:29.512Z,False,10,7,49950,220,https://www.bienici.com/annonce/vente/saint-beat/maison/10pieces/legget-PROVZX1WR1C8
Toulouse,31100,buy,flat,8616,Toulouse / La Cepière,1970-01-01T00:00:00.000Z,2026-04-02T23:20:19.493Z,False,1,0,46000,15.11,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/apimo-6095826
Toulouse,31100,buy,flat,7556,Toulouse  PRADETTES- 1 pièce(s) - 22 m²,2026-04-15T12:03:14.757Z,2026-04-15T12:03:14.757Z,False,1,,55000,22,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/immo-facile-60374383
Toulouse,31300,buy,flat,P0458,Investissement en residence etudiante,2026-04-15T08:35:52.538Z,2026-04-15T09:01:57.138Z,False,1,,80408,18.89,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/hektor-APOGEE-7315
Saint-Gaudens,31800,buy,house,10806_0363007713,,2026-04-10T18:10:01.529Z,2026-04-10T18:10:01.529Z,False,3,2,93000,68.37,https://www.bienici.com/annonce/vente/saint-gaudens/maison/3pieces/o2-promotion-pi-3102ps2_10806
Bagnères-de-Luchon,31110,buy,flat,31190141396,Appartement,2026-04-08T14:08:24.023Z,2026-04-11T05:16:35.919Z,False,2,1,99000,30,https://www.bienici.com/annonce/vente/bagneres-de-luchon/appartement/2pieces/adapt-immo-31190141396
Aucamville,31140,buy,flat,4046-FOROM,Appartement à vendre Aucamville,2026-04-07T13:02:58.497Z,2026-04-17T13:34:26.548Z,False,2,1,98500,38.35,https://www.bienici.com/annonce/vente/aucamville/appartement/2pieces/netty-company53666edp-appt-7328
Ramonville-Saint-Agne,31520,buy,flat,0LM1-MB3-JF0,STUDIO LIBRE - Résidence étudiante RAMONVILLE-SAINT-AGNE,2026-04-03T14:42:43.345Z,2026-04-09T14:48:05.003Z,False,1,0,93500,18,https://www.bienici.com/annonce/vente/ramonville-saint-agne/appartement/1pieces/ag314204-520526087
Toulouse,31400,buy,flat,00793241,APPARTEMENT T1,2026-04-03T11:44:34.890Z,2026-04-13T09:01:18.977Z,False,1,1,85000,20,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag311907-522328430
Toulouse,31300,buy,flat,A01,AVENUE DE MURET -- TYPE 1 de 19m2 en très bon état - DPE : D,2026-04-02T15:39:54.501Z,2026-04-03T19:05:02.084Z,False,1,,79000,19,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/hektor-immo-billieres-55
Roquettes,31120,buy,flat,00644504,APPARTEMENT T2 RDC AVEC PARKING AERIEN,2026-04-02T12:10:12.579Z,2026-04-12T07:13:58.968Z,False,2,1,99000,40,https://www.bienici.com/annonce/vente/roquettes/appartement/2pieces/ag313897-522120236
Muret,31600,buy,flat,219579NL-2000016343,Appartement 2 pièces,2026-03-30T13:06:46.130Z,2026-04-08T07:36:12.789Z,False,2,1,99000,34,https://www.bienici.com/annonce/vente/muret/appartement/2pieces/ag743447-521514155
Montréjeau,31210,buy,flat,311581174,Appartement bourgeois,2026-03-28T21:11:40.587Z,2026-03-31T14:59:38.162Z,False,1,1,22000,28,https://www.bienici.com/annonce/vente/montrejeau/appartement/1pieces/adapt-immo-311581174
Fenouillet,31150,buy,flat,6793,Fenouillet 31150 Appartement  1 pièce(s),2026-03-25T07:20:08.057Z,2026-03-25T07:20:08.057Z,False,1,,92000,27.4,https://www.bienici.com/annonce/vente/fenouillet/appartement/1pieces/ladresse-1-adresse-14271247
Saint-Gaudens,31800,buy,flat,218792VG-2000015518,Appartement 3 pièces,2026-03-23T23:07:25.857Z,2026-03-26T10:55:57.593Z,False,3,2,61000,70,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/3pieces/ag743447-520253147
Auterive,31190,buy,flat,VA3288-C2ISUDOUEST2,INVESTISSEMENT LOCATIF - T1 - AUTERIVE - 34 M2,2026-03-23T17:20:02.233Z,2026-04-17T05:09:12.862Z,False,1,,73900,34.11,https://www.bienici.com/annonce/vente/auterive/appartement/1pieces/netty-c2isudouest2-appt-3288
Montgaillard-Lauragais,31290,buy,house,818,Maison de village à rénover entièrement   fort potentiel de,2026-03-20T16:30:40.474Z,2026-03-20T16:30:40.474Z,False,4,3,96300,120,https://www.bienici.com/annonce/vente/montgaillard-lauragais/maison/4pieces/hektor-legapole-gp-proprietes-30337
Castelginest,31780,buy,flat,63,Appartement 1 pièce   32 m2   Rez-de-jardin,2026-03-20T12:45:13.720Z,2026-03-20T12:45:13.720Z,False,1,,90000,32,https://www.bienici.com/annonce/vente/castelginest/appartement/1pieces/hektor-auditia-gestion-31-41
Toulouse,31400,buy,flat,00774188,STUDIO -MONTAUDRAN,2026-03-20T11:59:24.075Z,2026-04-13T17:01:47.863Z,False,1,0,78000,17,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag311906-519677024
Toulouse,31400,buy,flat,CO03158,Investissement en residence etudiante,2026-03-17T17:39:42.424Z,2026-03-17T17:39:42.424Z,False,2,1,95211,25.52,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/hektor-APOGEE-6852
Cazères,31220,buy,flat,31190140373,Appartement,2026-03-17T10:26:21.165Z,2026-04-15T16:27:00.176Z,False,2,1,73700,37,https://www.bienici.com/annonce/vente/cazeres/appartement/2pieces/adapt-immo-31190140373
Salies-du-Salat,31260,buy,house,10507,,2026-03-14T01:36:26.792Z,2026-04-17T05:07:04.821Z,False,6,4,75000,135.56,https://www.bienici.com/annonce/vente/salies-du-salat/maison/6pieces/century-21-202_3876_10507
Aucamville,31140,buy,flat,TAPP969053,,2026-03-13T12:05:12.829Z,2026-04-17T15:39:49.032Z,False,2,1,98100,39,https://www.bienici.com/annonce/vente/aucamville/appartement/2pieces/citya-immobilier-20490-TAPP969053
Toulouse,31200,buy,flat,L2WC-3X7-57I,Appartement À Vendre,2026-03-09T13:53:06.734Z,2026-04-17T16:11:15.330Z,False,1,,77500,31,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag314443-517643708
Toulouse,31100,buy,flat,00782910,PRADETTES - résidence récente - T2 - TERRASSE - Parking,2026-03-02T20:18:34.545Z,2026-04-16T14:16:46.581Z,False,2,1,99500,39,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag311908-516421865
Toulouse,31300,buy,flat,YP34463,A VENDRE POUR INVESTISSEMENT LMNP AFFAIRES: Appartement 2 pièces de 36.60 m2 situé à Toulouse,2026-03-02T15:34:53.517Z,2026-03-26T07:20:23.721Z,False,2,1,97000,36.6,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ladresse-1-adresse-14288605
Toulouse,31400,buy,flat,1165,RÉSIDENCE SOHO MONTAUDRAN – Studio 26 m² – Cellier,2026-02-27T15:50:51.533Z,2026-03-29T11:36:50.138Z,False,1,0,99000,26.41,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/apimo-86778070
Bagnères-de-Luchon,31110,buy,flat,039,Prix en baisse !  À vendre – Superbe Appartement T2 dans Résidence de Standing – Bagnères-de-Luchon,2026-02-27T01:10:01.714Z,2026-04-16T02:02:58.409Z,False,2,1,99000,35,https://www.bienici.com/annonce/vente/bagneres-de-luchon/appartement/2pieces/gedeon-32771645
Boutx,31440,buy,house,311581200,Maison de hameau,2026-02-24T20:56:14.515Z,2026-03-27T05:00:50.002Z,False,4,2,91000,75,https://www.bienici.com/annonce/vente/boutx/maison/4pieces/adapt-immo-311581200
Auterive,31190,buy,flat,765Bis,"Appartement T2 vendu loué, idéal investisseur",2026-02-24T15:59:55.712Z,2026-04-12T06:57:26.590Z,False,2,1,75600,36.02,https://www.bienici.com/annonce/vente/auterive/appartement/2pieces/hektor-agenceparticuliere_31400-19897
Toulouse,31400,buy,flat,00741232,RANGUEIL FACULTES : T1 avec jardin privatif et parking,2026-02-24T14:26:25.489Z,2026-04-02T13:16:53.850Z,False,1,,90000,24,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag311906-515351522
Toulouse,31100,buy,flat,38DJ-3KB-OCB,À Vendre - Appartement avec 2 Balcons et Stationnement,2026-02-24T08:39:09.683Z,2026-04-10T10:15:02.567Z,False,2,1,89000,52,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag314272-515285030
Toulouse,31000,buy,flat,1608686,Grand T1 vendu loué,2026-02-23T13:46:19.199Z,2026-04-01T13:07:42.818Z,False,1,,89000,35,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/safti-1-1608686
Toulouse,31200,buy,flat,3BG0-PGO-UWI,Appartement À Vendre,2026-02-22T22:05:05.058Z,2026-03-24T11:32:58.789Z,False,2,1,79500,38,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag314443-514754435
Toulouse,31400,buy,flat,b_7276,Superbe Appartement de Type 1 au 2ème étage d'une résidence moderne dans le quartier Montaudran-Lespinet 31400,2026-02-20T17:50:21.384Z,2026-04-14T19:17:48.590Z,False,1,,99000,30,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag313810-514639601
Muret,31600,buy,flat,00751783,Appartement T2 avec place de parking en sous sol,2026-02-18T07:10:34.999Z,2026-04-17T03:36:26.441Z,False,2,1,96000,37,https://www.bienici.com/annonce/vente/muret/appartement/2pieces/ag313897-514059767
Bagnères-de-Luchon,31110,buy,flat,2027,Idéal investissement T1 de 19 m² à Bagnères-de-Luchon,1970-01-01T00:00:00.000Z,2026-04-03T06:11:53.627Z,False,1,,75600,19,https://www.bienici.com/annonce/vente/bagneres-de-luchon/appartement/1pieces/immo-facile-60014465
Toulouse,31200,buy,flat,112124DHI2562,"TOULOUSE ""Borderouge"" - Appartement 2 pièces | 34,42 m² | Rez-de-chaussée | Terrasse | Parking",1970-01-01T00:00:00.000Z,2026-04-15T10:20:41.193Z,False,2,1,99000,34.42,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/dr-house-immo-1-6131554
